scientific_name_edited	Scientific Name	Common Name	provided_taxonomy_group	derived_kingdom_group	Kingdom	State
Ophiogomphus acuminatus	Ophiogomphus acuminatus	Acuminate Snaketail	Insect	Animals	Animalia	Tennessee
Ophiogomphus alleghaniensis	Ophiogomphus alleghaniensis	Allegheny Snaketail	Insect	Animals	Animalia	Tennessee
Ophiogomphus edmundo	Ophiogomphus edmundo	Edmund's Snaketail	Insect	Animals	Animalia	Tennessee
Ophiogomphus howei	Ophiogomphus howei	Howe's Dragonfly	Insect	Animals	Animalia	Tennessee
Paraleptophlebia kirchneri	Paraleptophlebia kirchneri	(a mayfly)	Insect	Animals	Animalia	Tennessee
Perlesta etnieri	Perlesta etnieri	(a stonefly)	Insect	Animals	Animalia	Tennessee
Plauditus grandis	Plauditus grandis	(a mayfly)	Insect	Animals	Animalia	Tennessee
Stenonema sinclairi	Stenonema sinclairi	(a mayfly)	Insect	Animals	Animalia	Tennessee
Zapada chila	Zapada chila	(a stonefly)	Insect	Animals	Animalia	Tennessee
Apalone mutica	Apalone mutica	Smooth Softshell Turtle	Reptile	Animals	Animalia	Tennessee
Macrochelys temminckii	Macrochelys temminckii	Alligator Snapping Turtle	Reptile	Animals	Animalia	Tennessee
Corynorhinus rafinesquii	Corynorhinus rafinesquii	Rafinesque's Big-eared Bat	Bat	Animals	Animalia	Tennessee
Corynorhinus townsendii virginianus	Corynorhinus townsendii virginianus	Virginia Big-eared Bat	Bat	Animals	Animalia	Tennessee
Myotis austroriparius	Myotis austroriparius	Southeastern Bat	Bat	Animals	Animalia	Tennessee
Myotis grisescens	Myotis grisescens	Gray Bat	Bat	Animals	Animalia	Tennessee
Myotis leibii	Myotis leibii	Eastern Small-footed Bat	Bat	Animals	Animalia	Tennessee
Myotis lucifugus	Myotis lucifugus	Little Brown Bat	Bat	Animals	Animalia	Tennessee
Myotis septentrionalis	Myotis septentrionalis	Northern Myotis	Bat	Animals	Animalia	Tennessee
Myotis sodalis	Myotis sodalis	Indiana Bat	Bat	Animals	Animalia	Tennessee
Perimyotis subflavus	Perimyotis subflavus	Eastern Pipistrelle	Bat	Animals	Animalia	Tennessee
Gyrinophilus gulolineatus	Gyrinophilus gulolineatus	Berry Cave Salamander	Amphibian	Animals	Animalia	Tennessee
Gyrinophilus palleucus	Gyrinophilus palleucus	Tennessee Cave Salamander	Amphibian	Animals	Animalia	Tennessee
Gyrinophilus palleucus necturoides	Gyrinophilus palleucus necturoides	Big Mouth Cave Salamander	Amphibian	Animals	Animalia	Tennessee
Gyrinophilus palleucus palleucus	Gyrinophilus palleucus palleucus	Pale Salamander	Amphibian	Animals	Animalia	Tennessee
Acanthocyclops parasensitivus	Acanthocyclops parasensitivus	(a copepod)	Crustacean	Animals	Animalia	Tennessee
Bactrurus angulus	Bactrurus angulus	Cumberland Gap Cave Amphipod	Crustacean	Animals	Animalia	Tennessee
Bactrurus undescribed sp.	Bactrurus undescribed sp.	groundwater amphipod	Crustacean	Animals	Animalia	Tennessee
Bryocamptus (Limocamptus) sp.	Bryocamptus (Limocamptus) sp.	copepods	Crustacean	Animals	Animalia	Tennessee
Caecidotea bicrenata	Caecidotea bicrenata	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Caecidotea bicrenata bicrenata	Caecidotea bicrenata bicrenata	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Caecidotea bicrenata whitei	Caecidotea bicrenata whitei	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Caecidotea circulus	Caecidotea circulus	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Caecidotea incurva	Caecidotea incurva	Incurved Cave Isopod	Crustacean	Animals	Animalia	Tennessee
Caecidotea nickajackensis	Caecidotea nickajackensis	Nickajack Cave Isopod	Crustacean	Animals	Animalia	Tennessee
Caecidotea nortoni	Caecidotea nortoni	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Caecidotea recurvata	Caecidotea recurvata	Southwestern Virginia Cave Isopod	Crustacean	Animals	Animalia	Tennessee
Caecidotea richardsonae	Caecidotea richardsonae	Tennessee Valley Cave Isopod	Crustacean	Animals	Animalia	Tennessee
Caecidotea scyphus	Caecidotea scyphus	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Caecidotea sp.	Caecidotea sp.	cave isopods	Crustacean	Animals	Animalia	Tennessee
Caecidotea stygia	Caecidotea stygia	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Cambarus hamulatus	Cambarus hamulatus	Prickly Cave Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus tenebrosus	Cambarus tenebrosus	Cavespring Crayfish	Crustacean	Animals	Animalia	Tennessee
Crangonyx antennatus	Crangonyx antennatus	Appalachian cave amphipod	Crustacean	Animals	Animalia	Tennessee
Crangonyx sp.	Crangonyx sp.	amphipods	Crustacean	Animals	Animalia	Tennessee
Dactylocythere steevesi	Dactylocythere steevesi	(a cave obligate shrimp)	Crustacean	Animals	Animalia	Tennessee
Diacyclops nearticus	Diacyclops nearticus	Nearctic copepod	Crustacean	Animals	Animalia	Tennessee
Diacyclops sp.	Diacyclops sp.	Indiana Groundwater Copepod	Crustacean	Animals	Animalia	Tennessee
Diacyclops yeatmani	Diacyclops yeatmani	Yeatman's Groundwater Copepod	Crustacean	Animals	Animalia	Tennessee
Donnaldsoncythere tuberosa	Donnaldsoncythere tuberosa	(a cave obligate shrimp)	Crustacean	Animals	Animalia	Tennessee
Gammarus minus	Gammarus minus	Lesser spring amphipod	Crustacean	Animals	Animalia	Tennessee
Itocyclops undescribed sp.	Itocyclops undescribed sp.	cave copepods	Crustacean	Animals	Animalia	Tennessee
Megacyclops donnaldsoni	Megacyclops donnaldsoni	Donnaldson’s cave copepod	Crustacean	Animals	Animalia	Tennessee
Orconectes australis	Orconectes australis	Southern Cave Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes barri	Orconectes barri	Cumberland Plateau Cave Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes incomptus	Orconectes incomptus	Tennessee Cave Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes pellucidus	Orconectes pellucidus	Mammoth Cave Crayfish	Crustacean	Animals	Animalia	Tennessee
Pseudocandona jeanneli	Pseudocandona jeanneli	Jeannel's Cave Ostracod	Crustacean	Animals	Animalia	Tennessee
Pseudocandona sp.	Pseudocandona sp.	groundwater ostracods	Crustacean	Animals	Animalia	Tennessee
Sagittocythere barri	Sagittocythere barri	Ectocommensal Ostracod	Crustacean	Animals	Animalia	Tennessee
Stygobromus barryi	Stygobromus barryi	(a cave obligate amphipod)	Crustacean	Animals	Animalia	Tennessee
Stygobromus dicksoni	Stygobromus dicksoni	(a cave obligate amphipod)	Crustacean	Animals	Animalia	Tennessee
Stygobromus exilis	Stygobromus exilis	Central Kentucky Cave Obligate	Crustacean	Animals	Animalia	Tennessee
Stygobromus fecundus	Stygobromus fecundus	(a cave obligate amphipod)	Crustacean	Animals	Animalia	Tennessee
Stygobromus finleyi	Stygobromus finleyi	Finley's Cave Amphipod	Crustacean	Animals	Animalia	Tennessee
Stygobromus mackini	Stygobromus mackini	Southwestern Virginia Cave Amphipod	Crustacean	Animals	Animalia	Tennessee
Stygobromus nortoni	Stygobromus nortoni	Norton's Cave Amphipod	Crustacean	Animals	Animalia	Tennessee
Stygobromus sp.	Stygobromus sp.	cave amphipods	Crustacean	Animals	Animalia	Tennessee
Stygobromus sp. 22	Stygobromus sp. 22	Swamp River Cave Amphipod	Crustacean	Animals	Animalia	Tennessee
Stygobromus sp. 24	Stygobromus sp. 24	(a cave obligate amphipod)	Crustacean	Animals	Animalia	Tennessee
Stygobromus sp. 3	Stygobromus sp. 3	Bosnak’s cave amphipod	Crustacean	Animals	Animalia	Tennessee
Stygobromus sp. 34	Stygobromus sp. 34	(a cave obligate amphipod)	Crustacean	Animals	Animalia	Tennessee
Stygobromus sp. 4	Stygobromus sp. 4	Southern cave amphipod	Crustacean	Animals	Animalia	Tennessee
Stygobromus sparsus	Stygobromus sparsus	(a cave obligate amphipod)	Crustacean	Animals	Animalia	Tennessee
Stygobromus vitreus	Stygobromus vitreus	(a cave obligate amphipod)	Crustacean	Animals	Animalia	Tennessee
Typhlichthys subterraneus	Typhlichthys subterraneus	Southern Cavefish	Fish	Animals	Animalia	Tennessee
Sphalloplana buchanani	Sphalloplana buchanani	(a cave obligate planarian)	Flatworm	Animals	Animalia	Tennessee
Sphalloplana chandleri	Sphalloplana chandleri	Chandler's Planarian	Flatworm	Animals	Animalia	Tennessee
Sphalloplana consimilis	Sphalloplana consimilis	Powell Valley Planarian	Flatworm	Animals	Animalia	Tennessee
Sphalloplana percoeca	Sphalloplana percoeca	(a cave obligate planarian)	Flatworm	Animals	Animalia	Tennessee
Sphalloplana sp.	Sphalloplana sp.	(flatworms)	Flatworm	Animals	Animalia	Tennessee
Sphalloplana sp.	Sphalloplana sp.	(a cave obligate flatworm)	Flatworm	Animals	Animalia	Tennessee
Sphalloplana sp. 2	Sphalloplana sp. 2	Rumbling Falls Cave Flatworm	Flatworm	Animals	Animalia	Tennessee
Glyphopsyche sequatchie	Glyphopsyche sequatchie	Sequatchie Caddisfly	Insect	Animals	Animalia	Tennessee
Cambarincola alienus	Cambarincola alienus	(a cave obligate roundworm)	Roundworm	Animals	Animalia	Tennessee
Cambarincola leptadenus	Cambarincola leptadenus	(a cave obligate roundworm)	Roundworm	Animals	Animalia	Tennessee
Cambarincola marthae	Cambarincola marthae	(a cave obligate roundworm)	Roundworm	Animals	Animalia	Tennessee
Eremidrilus allegheniensis	Eremidrilus allegheniensis	(a cave obligate roundworm)	Roundworm	Animals	Animalia	Tennessee
Achaearanea porteri	Achaearanea porteri	Porter’s cave spider	Arachnid	Animals	Animalia	Tennessee
Agyneta sp.	Agyneta sp.	Trussell Cave Sheet-web Spider	Arachnid	Animals	Animalia	Tennessee
Anthrobia mammouthia	Anthrobia mammouthia	(a cave obligate spider)	Arachnid	Animals	Animalia	Tennessee
Antrodiaetus sp.	Antrodiaetus sp.	(a foldingdoor trap-door spider)	Arachnid	Animals	Animalia	Tennessee
Apochthonius minor	Apochthonius minor	(a pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Apochthonius sp.	Apochthonius sp.	(a pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Appaleptoneta sp.	Appaleptoneta sp.	(a cave leptonetid spider)	Arachnid	Animals	Animalia	Tennessee
Appaleptoneta sp. 1	Appaleptoneta sp. 1	(a cave leptonetid spider)	Arachnid	Animals	Animalia	Tennessee
Bathyphantes albiventris	Bathyphantes albiventris	(a sheet-web spider)	Arachnid	Animals	Animalia	Tennessee
Bathyphantes pallidus	Bathyphantes pallidus	Pallid Sheet-web Spider	Arachnid	Animals	Animalia	Tennessee
Bishopella sp. Probably laciniosa	Bishopella sp. Probably laciniosa	harvestman	Arachnid	Animals	Animalia	Tennessee
Calymmaria persica	Calymmaria persica	Cave-loving funnel-web spider	Arachnid	Animals	Animalia	Tennessee
Chitrella archeri	Chitrella archeri	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Cicurina breviaria	Cicurina breviaria	funnel-web spider	Arachnid	Animals	Animalia	Tennessee
Cicurina placida	Cicurina placida	funnel-web spider	Arachnid	Animals	Animalia	Tennessee
Coras taugynus	Coras taugynus	funnel-web spider	Arachnid	Animals	Animalia	Tennessee
Eidmanella pallida	Eidmanella pallida	Pallid cave spider	Arachnid	Animals	Animalia	Tennessee
Erebomaster sp.	Erebomaster sp.	harvestmen	Arachnid	Animals	Animalia	Tennessee
Hesperochernes mirabilis	Hesperochernes mirabilis	Southeastern Cave Pseudoscorpion	Arachnid	Animals	Animalia	Tennessee
Hesperonemastoma sp.	Hesperonemastoma sp.	harvestmen	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius affinis	Kleptochthonius affinis	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius barri	Kleptochthonius barri	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius charon	Kleptochthonius charon	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius daemonius	Kleptochthonius daemonius	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius infernalis	Kleptochthonius infernalis	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius magnus	Kleptochthonius magnus	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius myopius	Kleptochthonius myopius	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius pluto	Kleptochthonius pluto	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius rex	Kleptochthonius rex	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius sp.	Kleptochthonius sp.	Sells cave pseudoscorpion	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius sp.	Kleptochthonius sp.	pseudoscorpions	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius sp.	Kleptochthonius sp.	Round Cove cave pseudoscorpion	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius sp.	Kleptochthonius sp.	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius stygius	Kleptochthonius stygius	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius tantalus	Kleptochthonius tantalus	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Kleptochthonius undescribed sp.	Kleptochthonius undescribed sp.	cave pseudoscorpions	Arachnid	Animals	Animalia	Tennessee
Liocranoides archeri	Liocranoides archeri	Archer’s two-clawed spider	Arachnid	Animals	Animalia	Tennessee
Liocranoides coylei	Liocranoides coylei	Coyle’s tengellid spider	Arachnid	Animals	Animalia	Tennessee
Liocranoides gertschi	Liocranoides gertschi	Gertsch’s tengellid spider	Arachnid	Animals	Animalia	Tennessee
Liocranoides sp.	Liocranoides sp.	(a cave two-clawed spider)	Arachnid	Animals	Animalia	Tennessee
Liocranoides sp.	Liocranoides sp.	Two-clawed spider	Arachnid	Animals	Animalia	Tennessee
Liocranoides tennesseensis	Liocranoides tennesseensis	Tennessee two-clawed spider	Arachnid	Animals	Animalia	Tennessee
Liocranoides unicolor	Liocranoides unicolor	(a cave obligate spider)	Arachnid	Animals	Animalia	Tennessee
Macrocheles sp. 1	Macrocheles sp. 1	mite	Arachnid	Animals	Animalia	Tennessee
Macrocheles sp. 2	Macrocheles sp. 2	mite	Arachnid	Animals	Animalia	Tennessee
Macrocheles sp. 3	Macrocheles sp. 3	mite	Arachnid	Animals	Animalia	Tennessee
Maymena ambita	Maymena ambita	Minute cave spider	Arachnid	Animals	Animalia	Tennessee
Meta ovalis	Meta ovalis	American cave orb weaver	Arachnid	Animals	Animalia	Tennessee
Microcreagris nickajackensis	Microcreagris nickajackensis	Nickajack cave pseudoscorpion	Arachnid	Animals	Animalia	Tennessee
Nemasatosoma sp.	Nemasatosoma sp.	harvestmen	Arachnid	Animals	Animalia	Tennessee
Nesticus barri	Nesticus barri	(a cave obligate spider)	Arachnid	Animals	Animalia	Tennessee
Nesticus barrowsi	Nesticus barrowsi	(a cave obligate spider)	Arachnid	Animals	Animalia	Tennessee
Nesticus dilutus	Nesticus dilutus	Grassy Creek Cave Spider	Arachnid	Animals	Animalia	Tennessee
Nesticus furtivus	Nesticus furtivus	Crystal Caverns Cave Spider	Arachnid	Animals	Animalia	Tennessee
Nesticus paynei	Nesticus paynei	(a cave obligate spider)	Arachnid	Animals	Animalia	Tennessee
Nesticus pecki	Nesticus pecki	Peck’s cave spider	Arachnid	Animals	Animalia	Tennessee
Nesticus stygius	Nesticus stygius	(a cave obligate spider)	Arachnid	Animals	Animalia	Tennessee
Nesticus tennesseensis	Nesticus tennesseensis	(a spider)	Arachnid	Animals	Animalia	Tennessee
Nesticus valentinei	Nesticus valentinei	Valentine's Cave Spider	Arachnid	Animals	Animalia	Tennessee
Oreonetides sp.	Oreonetides sp.	cave sheet-web spiders	Arachnid	Animals	Animalia	Tennessee
Phalangodes appalachius	Phalangodes appalachius	Appalachian Cave Harvestman	Arachnid	Animals	Animalia	Tennessee
Phalangodes sp.	Phalangodes sp.	cave harvestmen	Arachnid	Animals	Animalia	Tennessee
Phanetta subterranea	Phanetta subterranea	Subterranean sheet-web spider	Arachnid	Animals	Animalia	Tennessee
Poecilophysis weyerensis	Poecilophysis weyerensis	(a cave mite)	Arachnid	Animals	Animalia	Tennessee
Porrhomma cavernicola	Porrhomma cavernicola	Appalachian Cave Spider	Arachnid	Animals	Animalia	Tennessee
Rhagidia species s. latu	Rhagidia species s. latu	(a mite)	Arachnid	Animals	Animalia	Tennessee
Theromaster sp. 1	Theromaster sp. 1	(a cave obligate harvestman)	Arachnid	Animals	Animalia	Tennessee
Tolus sp.	Tolus sp.	(a harvestman)	Arachnid	Animals	Animalia	Tennessee
Tyrannochthonius fiskei	Tyrannochthonius fiskei	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Tyrannochthonius halopotamus	Tyrannochthonius halopotamus	Salt River cave pseudoscorpion	Arachnid	Animals	Animalia	Tennessee
Tyrannochthonius steevesi	Tyrannochthonius steevesi	(a cave obligate pseudoscorpion)	Arachnid	Animals	Animalia	Tennessee
Amerigoniscus nicholasi	Amerigoniscus nicholasi	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Amerigoniscus paynei	Amerigoniscus paynei	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Haplophthalmus danicus	Haplophthalmus danicus	(a terrestrial cave isopod)	Crustacean	Animals	Animalia	Tennessee
Ligidium elrodii hancockensis	Ligidium elrodii hancockensis	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Miktoniscus barri	Miktoniscus barri	(a cave obligate isopod)	Crustacean	Animals	Animalia	Tennessee
Miktoniscus medcofi	Miktoniscus medcofi	Medcof’s terrestrial isopod	Crustacean	Animals	Animalia	Tennessee
Triconiscus pusillus	Triconiscus pusillus	terrestrial isopod	Crustacean	Animals	Animalia	Tennessee
Carychium exile	Carychium exile	Ice Thorn	Gastropod	Animals	Animalia	Tennessee
Carychium stygium	Carychium stygium	Cave Thorn	Gastropod	Animals	Animalia	Tennessee
Glyphyalinia sp.	Glyphyalinia sp. (species 1)	terrestrial snails	Gastropod	Animals	Animalia	Tennessee
Glyphyalinia sp.	Glyphyalinia sp. (species 2)	terrestrial snails	Gastropod	Animals	Animalia	Tennessee
Glyphyalinia sp.	Glyphyalinia sp. (species 3)	terrestrial snails	Gastropod	Animals	Animalia	Tennessee
Glyphyalinia specus	Glyphyalinia specus	Hollow Glyph	Gastropod	Animals	Animalia	Tennessee
Glyphyalinia wheatleyi	Glyphyalinia wheatleyi	Wheatley’s glyph	Gastropod	Animals	Animalia	Tennessee
Helicodiscus barri	Helicodiscus barri	Raccoon Coil	Gastropod	Animals	Animalia	Tennessee
Helicodiscus hadenoecus	Helicodiscus hadenoecus	Cricket Coil	Gastropod	Animals	Animalia	Tennessee
Helicodiscus multidens	Helicodiscus multidens	Twilight Coil	Gastropod	Animals	Animalia	Tennessee
Helicodiscus notius specus	Helicodiscus notius specus	(a cave snail)	Gastropod	Animals	Animalia	Tennessee
Helicodiscus sp.	Helicodiscus sp.	terrestrial snails	Gastropod	Animals	Animalia	Tennessee
Acrotrichis lucidula	Acrotrichis lucidula	Feather-winged Beetle	Insect	Animals	Animalia	Tennessee
Aleochara lucifuga	Aleochara lucifuga	(a rove beetle)	Insect	Animals	Animalia	Tennessee
Aleochara sp.	Aleochara sp.	(a rove beetle)	Insect	Animals	Animalia	Tennessee
Aloconota diversiseta	Aloconota diversiseta	(a rove beetle)	Insect	Animals	Animalia	Tennessee
Aloconota insecta	Aloconota insecta	(a rove beetle)	Insect	Animals	Animalia	Tennessee
Aloconota laurentiana	Aloconota laurentiana	(a rove beetle)	Insect	Animals	Animalia	Tennessee
Anillinus longiceps	Anillinus longiceps	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Anillinus sp.	Anillinus sp.	(a ground beetle)	Insect	Animals	Animalia	Tennessee
Anillinus sp.	Anillinus sp.	(undescribed ground beetle)	Insect	Animals	Animalia	Tennessee
Anillinus sp. 5	Anillinus sp. 5	Flag Trail Cave Beetle	Insect	Animals	Animalia	Tennessee
Arianops pecki	Arianops pecki	(a cave ant beetle)	Insect	Animals	Animalia	Tennessee
Arianops sp.	Arianops sp.	(cave ant beetles)	Insect	Animals	Animalia	Tennessee
Arianops stygica	Arianops stygica	(a cave ant beetle)	Insect	Animals	Animalia	Tennessee
Arrhopalites benitus	Arrhopalites benitus	(a springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites caecus	Arrhopalites caecus	(a springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites marshalli	Arrhopalites marshalli	Marshall’s Cave Springtail	Insect	Animals	Animalia	Tennessee
Arrhopalites pavo	Arrhopalites pavo	(a cave springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites pygmaeus	Arrhopalites pygmaeus	(a springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites sp.	Arrhopalites sp.	(a cave obligate springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites sp. 2 near bimus	Arrhopalites sp. 2 near bimus	(undescribed cave springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites sp. 3 near benitus	Arrhopalites sp. 3 near benitus	(undescribed cave springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites sp. 4	Arrhopalites sp. 4	(undescribed cave springtail)	Insect	Animals	Animalia	Tennessee
Arrhopalites sp. 4 near lacuna	Arrhopalites sp. 4 near lacuna	(undescribed cave springtail)	Insect	Animals	Animalia	Tennessee
Atheta annexa	Atheta annexa	(a rove beetle)	Insect	Animals	Animalia	Tennessee
Atheta lucifuga	Atheta lucifuga	Light Shunning Rove Beetle	Insect	Animals	Animalia	Tennessee
Atheta sp.	Atheta sp.	(a rove beetle)	Insect	Animals	Animalia	Tennessee
Atheta troglophila	Atheta troglophila	(a troglophilic rove beetle)	Insect	Animals	Animalia	Tennessee
Atranus pubescens	Atranus pubescens	(a ground beetle)	Insect	Animals	Animalia	Tennessee
Batriasymmodes jeanneli	Batriasymmodes jeanneli	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batriasymmodes quisnamus	Batriasymmodes quisnamus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batriasymmodes spelaeus	Batriasymmodes spelaeus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes barri	Batrisodes barri	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes clypeospecus	Batrisodes clypeospecus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes ferulifer	Batrisodes ferulifer	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes gemmoides	Batrisodes gemmoides	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes gemmus	Batrisodes gemmus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes pannosus	Batrisodes pannosus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes sp.	Batrisodes sp. (species 1)	ant beetles	Insect	Animals	Animalia	Tennessee
Batrisodes sp.	Batrisodes sp. (species 2)	ant beetles	Insect	Animals	Animalia	Tennessee
Batrisodes specus	Batrisodes specus	(a beetle)	Insect	Animals	Animalia	Tennessee
Batrisodes valentinei	Batrisodes valentinei	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Bembidion lacunarium	Bembidion lacunarium	ground beetle	Insect	Animals	Animalia	Tennessee
Catops gratiosus	Catops gratiosus	round fungus beetle	Insect	Animals	Animalia	Tennessee
Ceratophysella denticulata	Ceratophysella denticulata	Toothed springtail	Insect	Animals	Animalia	Tennessee
Ceratophysella sp.	Ceratophysella sp.	springtails	Insect	Animals	Animalia	Tennessee
Ceratophysella undescribed sp., denticulata group	Ceratophysella undescribed sp., denticulata group	springtail	Insect	Animals	Animalia	Tennessee
Ceuthophilus ensifer	Ceuthophilus ensifer	cave cricket	Insect	Animals	Animalia	Tennessee
Ceuthophilus	Ceuthophilus gracilipes vs. stygius	cave cricket	Insect	Animals	Animalia	Tennessee
Ceuthophilus sp.	Ceuthophilus sp.	cave crickets	Insect	Animals	Animalia	Tennessee
Ceuthophilus stygius	Ceuthophilus stygius	cave cricket	Insect	Animals	Animalia	Tennessee
Darlingtonea kentuckensis	Darlingtonea kentuckensis	(a ground beetle)	Insect	Animals	Animalia	Tennessee
Desoria trispinata	Desoria trispinata	Three-spined springtail	Insect	Animals	Animalia	Tennessee
Desoria truncata	Desoria truncata	Truncate springtail	Insect	Animals	Animalia	Tennessee
Dissochaetus oblitus	Dissochaetus oblitus	round fungus beetle	Insect	Animals	Animalia	Tennessee
Euhadenoecus puteaus	Euhadenoecus puteaus	cave cricket	Insect	Animals	Animalia	Tennessee
Folsomia candida	Folsomia candida	springtail	Insect	Animals	Animalia	Tennessee
Folsomia sp. 2 nr. macrochaeta	Folsomia sp. 2 nr. macrochaeta	(a cave obligate springtail)	Insect	Animals	Animalia	Tennessee
Folsomia stella	Folsomia stella	Stellate springtail	Insect	Animals	Animalia	Tennessee
Hadenoecini sp.	Hadenoecini sp.	cave crickets	Insect	Animals	Animalia	Tennessee
Hadenoecus barri	Hadenoecus barri	Barr’s cave cricket	Insect	Animals	Animalia	Tennessee
Hadenoecus jonesi	Hadenoecus jonesi	Jones' cave cricket	Insect	Animals	Animalia	Tennessee
Hadenoecus opilionides	Hadenoecus opilionides	(a cave obligate cricket)	Insect	Animals	Animalia	Tennessee
Hypogastrura antra	Hypogastrura antra	springtail	Insect	Animals	Animalia	Tennessee
Hypogastrura sp. 1	Hypogastrura sp. 1	(a viatica group springtail)	Insect	Animals	Animalia	Tennessee
Hypogastrura sp. Denticulata group	Hypogastrura sp. Denticulata group	springtail	Insect	Animals	Animalia	Tennessee
Hypogastrura undescribed sp.	Hypogastrura undescribed sp.	springtails	Insect	Animals	Animalia	Tennessee
Lesteva pallipes	Lesteva pallipes	rove beetle	Insect	Animals	Animalia	Tennessee
Litocampa barryi	Litocampa barryi	(a bristletail)	Insect	Animals	Animalia	Tennessee
Litocampa cherokeensis	Litocampa cherokeensis	(a bristletail)	Insect	Animals	Animalia	Tennessee
Litocampa cookei	Litocampa cookei	Cooke’s Cave Dipluran	Insect	Animals	Animalia	Tennessee
Litocampa davisi	Litocampa davisi	(a bristletail)	Insect	Animals	Animalia	Tennessee
Litocampa inexspectata	Litocampa inexspectata	(a bristletail)	Insect	Animals	Animalia	Tennessee
Litocampa sp.	Litocampa sp.	(bristletails)	Insect	Animals	Animalia	Tennessee
Litocampa sp. 1	Litocampa sp. 1	undescribed cave dipluran	Insect	Animals	Animalia	Tennessee
Litocampa sp. 5	Litocampa sp. 5	Rumbling Falls Cave Dipluran	Insect	Animals	Animalia	Tennessee
Litocampa sp. 6	Litocampa sp. 6	Buffalo Cove Cave Dipluran	Insect	Animals	Animalia	Tennessee
Litocampa sp. 7	Litocampa sp. 7	Mill Hollow Cave Dipluran	Insect	Animals	Animalia	Tennessee
Litocampa sp. 8	Litocampa sp. 8	Mountain Eye Cave Dipluran	Insect	Animals	Animalia	Tennessee
Litocampa valentinei	Litocampa valentinei	(a cave obligate bristletail)	Insect	Animals	Animalia	Tennessee
Macrocera nobilis	Macrocera nobilis	fungus gnat	Insect	Animals	Animalia	Tennessee
