scientific_name_edited	Scientific Name	Common Name	provided_taxonomy_group	derived_kingdom_group	Kingdom	State
Clubiona spiralis	Clubiona spiralis	A two-clawed hunting spider	Other Invertebrates	Animals	Animalia	Virginia
Desmonus earlei	Desmonus earlei	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Discus nigrimontanus	Discus nigrimontanus	Black Mountain disc	Mollusks	Animals	Animalia	Virginia
Drassyllus louisianus	Drassyllus louisianus	A gnaphosid spider	Other Invertebrates	Animals	Animalia	Virginia
Escaryus ethopus	Escaryus ethopus	A centipede	Other Invertebrates	Animals	Animalia	Virginia
Euchemotrema leai	Euchemotrema leai	Lowland pillsnail	Mollusks	Animals	Animalia	Virginia
Euryurus leachi fraternus	Euryurus leachi fraternus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Gasteracantha cancriformis	Gasteracantha cancriformis	Crablike spiny orb weaver	Other Invertebrates	Animals	Animalia	Virginia
Gastrocopta pellucida	Gastrocopta pellucida	Slim snaggletooth	Mollusks	Animals	Animalia	Virginia
Glyphyalinia praecox	Glyphyalinia praecox	Brilliant glyph	Mollusks	Animals	Animalia	Virginia
Glyphyalinia sculptilis	Glyphyalinia sculptilis	Suborb glyph	Mollusks	Animals	Animalia	Virginia
Gnaphosa fontinalis	Gnaphosa fontinalis	A gnaphosid spider	Other Invertebrates	Animals	Animalia	Virginia
Gyalostethus monticolens	Gyalostethus monticolens	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Helicodiscus multidens	Helicodiscus multidens	Twilight coil	Mollusks	Animals	Animalia	Virginia
Helicodiscus shimeki	Helicodiscus shimeki	Temperate coil	Mollusks	Animals	Animalia	Virginia
Hendersonia occulta	Hendersonia occulta	Cherrystone drop	Mollusks	Animals	Animalia	Virginia
Hypochilus pococki	Hypochilus pococki	Pocock's lampshade-web spider	Other Invertebrates	Animals	Animalia	Virginia
Hypochilus thorelli	Hypochilus thorelli	Thorell's lampshade-web spider	Other Invertebrates	Animals	Animalia	Virginia
Lycosa lenta	Lycosa lenta	A wolf spider	Other Invertebrates	Animals	Animalia	Virginia
Mesodon clausus	Mesodon clausus	Yellow globelet snail	Mollusks	Animals	Animalia	Virginia
Mesodon elevatus	Mesodon elevatus	Proud globe snail	Mollusks	Animals	Animalia	Virginia
Mesomphix rugeli	Mesomphix rugeli	Wrinkled button	Mollusks	Animals	Animalia	Virginia
Nannaria wilsoni	Nannaria wilsoni	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Okeanobates americanus	Okeanobates americanus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Onomeris underwoodi	Onomeris underwoodi	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Orinisobates nigrior	Orinisobates nigrior	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Patera laevior	Patera laevior	Smooth bladetooth	Mollusks	Animals	Animalia	Virginia
Petaserpes rosalbus	Petaserpes rosalbus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Petaserpes strictus	Petaserpes strictus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Pisaurina dubia	Pisaurina dubia	A nursery-web spider	Other Invertebrates	Animals	Animalia	Virginia
Pseudotremia valga	Pseudotremia valga	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Pupilla muscorum	Pupilla muscorum	Widespread column	Mollusks	Animals	Animalia	Virginia
Rudiloria kleinpeteri	Rudiloria kleinpeteri	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Rudiloria trimaculata tortua	Rudiloria trimaculata tortua	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Scytonotus virginicus	Scytonotus virginicus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Sphodros atlanticus	Sphodros atlanticus	Atlantic purse-web spider	Other Invertebrates	Animals	Animalia	Virginia
Sphodros coylei	Sphodros coylei	Coyle's purse-web spider	Other Invertebrates	Animals	Animalia	Virginia
Sphodros niger	Sphodros niger	Black purse-web spider	Other Invertebrates	Animals	Animalia	Virginia
Sphodros rufipes	Sphodros rufipes	Red-legged purse-web spider	Other Invertebrates	Animals	Animalia	Virginia
Striatura exigua	Striatura exigua	Ribbed striate	Mollusks	Animals	Animalia	Virginia
Striatura milium	Striatura milium	Fine-ribbed striate	Mollusks	Animals	Animalia	Virginia
Thalassisobates littoralis	Thalassisobates littoralis	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Trichomeris sinuata	Trichomeris sinuata	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Trichopetalum lunatum	Trichopetalum lunatum	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Triodopsis burchi	Triodopsis burchi	Pittsylvania three-tooth	Mollusks	Animals	Animalia	Virginia
Triodopsis fradulenta	Triodopsis fradulenta	Baffled three-tooth	Mollusks	Animals	Animalia	Virginia
Triodopsis messana	Triodopsis messana	Pinhole threetooth	Mollusks	Animals	Animalia	Virginia
Triodopsis rugosa	Triodopsis rugosa	Buttressed threetooth	Mollusks	Animals	Animalia	Virginia
Triodopsis tennesseensis	Triodopsis tennesseensis	Budded three-tooth	Mollusks	Animals	Animalia	Virginia
Uroblaniulus canadensis	Uroblaniulus canadensis	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Vaejovis carolinianus	Vaejovis carolinianus	Carolina scorpion	Other Invertebrates	Animals	Animalia	Virginia
Vallonia parvula	Vallonia parvula	Trumpet vallonia	Mollusks	Animals	Animalia	Virginia
Ventridens arcellus	Ventridens arcellus	Golden dome	Mollusks	Animals	Animalia	Virginia
Ventridens lasmodon	Ventridens lasmodon	Hollow dome	Mollusks	Animals	Animalia	Virginia
Ventridens pilsbryi	Ventridens pilsbryi	Yellow dome	Mollusks	Animals	Animalia	Virginia
Vertigo oralis	Vertigo oralis	Palmetto vertigo	Mollusks	Animals	Animalia	Virginia
Vertigo ovata	Vertigo ovata	Ovate vertigo snail	Mollusks	Animals	Animalia	Virginia
Vertigo teskeyae	Vertigo teskeyae	Swamp vertigo	Mollusks	Animals	Animalia	Virginia
Virgoiulus minutus	Virgoiulus minutus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Vitrinizonites latissimus	Vitrinizonites latissimus	Glassy grapeskin	Mollusks	Animals	Animalia	Virginia
Xysticus emertoni	Xysticus emertoni	Emerton's crab spider	Other Invertebrates	Animals	Animalia	Virginia
